id,post_id,social_account_id,tenant_domain,platform,status,published_url,error_code,error_message,response_payload,attempted_at,attempted_by
d835e140-f505-4ea8-8206-93504658ffa1,723ce7fd-c471-4ba6-80e8-56464f5eda75,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476681588089483264,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476681588089483264"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 17:03:23.724461,
86189250-f46e-4f8e-8222-dda27ac85736,f5588d00-b700-446b-a4b0-10276c5864ed,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476681605776973824,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476681605776973824"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 17:03:28.325742,
85d759f9-dc06-4f6c-992c-c8ec4bcdbb0e,052f0995-019f-4d5e-8399-9123c1bf0ff5,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:03:37.124683,
7a15453c-78f6-4263-9eb0-ba59893f7c61,c51b3693-a84c-49d7-a6e6-ef95a2162021,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476684421258170369/,,,"{""urn"": ""urn:li:share:7476684421258170369""}",2026-06-27 17:14:38.281114,
ea77c417-7574-4ca3-b0f1-a2735b1a6145,c737609a-f7f1-4109-b5f5-368a49bcac94,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476684524580392960/,,,"{""urn"": ""urn:li:share:7476684524580392960""}",2026-06-27 17:15:06.109737,
640daf69-7711-4e52-be4d-08cac3ba0cfd,564c0fc9-17fb-4e5c-9282-e74c090fee84,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476686491125972992/,,,"{""urn"": ""urn:li:share:7476686491125972992""}",2026-06-27 17:22:52.750333,
0d056207-ddd6-4f2f-867e-17045afeb86b,fc0dc8e2-0d80-441a-a955-24fc0fff9163,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7476692000428175360/,,,"{""urn"": ""urn:li:ugcPost:7476692000428175360""}",2026-06-27 17:44:43.409059,116500d0-357e-4ace-a7af-7264ed58e22a
924214ff-6884-4209-8df5-32607f4abd0f,ad41e683-199a-48f9-86f7-1b81368a3477,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476998559150788608/,,,"{""urn"": ""urn:li:share:7476998559150788608""}",2026-06-28 14:03:04.931062,
44cf2320-1861-4689-9eab-10de76495015,bea9892f-f5eb-4505-b3b4-f91a108f071e,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477028461669179392/,,,"{""urn"": ""urn:li:share:7477028461669179392""}",2026-06-28 16:01:45.130832,
2eb5cbc6-fd69-4d71-802b-bbfd24335565,d8475b22-070d-47c1-8938-5b4339772a91,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477148642806517761/,,,"{""urn"": ""urn:li:share:7477148642806517761""}",2026-06-28 23:59:16.383261,
c4e98c0e-3d5b-4033-b687-97dd782555a4,9f5f29ef-9ead-46a0-a028-208336a7b127,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2071383843362197952,,,"{""data"": {""id"": ""2071383843362197952"", ""text"": ""Microsoft just shifted from AI reseller to multi-engine provider. MAI models give you optionality—match the engine to the task, not the hype. Full post: https://t.co/KZlk8u9tjE\n\n#MAIModels #AITransformation #EnterpriseAI #SummerOfCopilot"", ""edit_history_tweet_ids"": [""2071383843362197952""]}}",2026-06-29 00:02:47.656644,
52763adf-9afd-498a-8b6d-b7d59a9a0e00,a611b762-3582-4c65-b5e7-2b392139e6d4,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477150030794055680/,,,"{""urn"": ""urn:li:share:7477150030794055680""}",2026-06-29 00:04:47.054095,
f6364464-3607-4c01-9723-4251bd73e276,fa535ab9-970a-43c1-af06-847c8852c48e,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2071400328189116662,,,"{""data"": {""id"": ""2071400328189116662"", ""text"": ""What would you pay a capable analyst to review a year of reports in an hour? That's the real AI pricing conversation. Read more: https://t.co/58WGp2MYRy\n\n#AIStrategy #AIValue #BusinessIntelligence #SummerOfCopilot"", ""edit_history_tweet_ids"": [""2071400328189116662""]}}",2026-06-29 01:08:19.43706,
d49917a0-784b-4dc1-81d0-4bec8fccfbb1,6e46e50f-45af-4e6a-838e-2e1764229ed3,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477339835767095296/,,,"{""urn"": ""urn:li:share:7477339835767095296""}",2026-06-29 12:39:15.05917,
8415ab86-5238-408d-a46b-ba25f82846dc,67fa980d-95be-4a98-a138-89705ff1e49a,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2071579938763821201,,,"{""data"": {""id"": ""2071579938763821201"", ""text"": ""Kill 75% of your AI pilots. Stop treating AI like software—start building it like a business capability. The shift from experimentation to value https://t.co/ta5TZEgzsv\n\n#AILeadership #DigitalTransformation #BusinessValue #SummerOfCopilot"", ""edit_history_tweet_ids"": [""2071579938763821201""]}}",2026-06-29 13:02:00.519174,
888c4882-ff07-4018-971f-6c6fbfd5fd9d,969b21c2-3b56-49a5-bd50-491695822887,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477360838668865536/,,,"{""urn"": ""urn:li:share:7477360838668865536""}",2026-06-29 14:02:32.758119,
7ce494fb-7f63-4fd9-b26b-6ce4ff9c0492,7bdd8460-2933-42f0-83a7-bde036eb22b2,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,exception,Authentication timed out,,2026-06-29 16:01:56.857963,
623391d2-3fcc-4c47-ab4c-031ad0121f98,7bdd8460-2933-42f0-83a7-bde036eb22b2,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,exception,Connection terminated due to connection timeout,,2026-06-29 16:10:06.059285,
4bcbca1d-a933-4eb7-80d7-5c7170d1ee6d,7bdd8460-2933-42f0-83a7-bde036eb22b2,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477397038054264832/,,,"{""urn"": ""urn:li:share:7477397038054264832""}",2026-06-29 16:26:39.458164,
ca4cefeb-1e32-4a5a-a405-55389c573089,998fee5a-7ffd-42c6-a1d7-16a5893bc523,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,exception,Authentication timed out,,2026-06-29 17:04:42.841641,
88631e47-1a5c-417b-b15e-8b6c9b824ad3,998fee5a-7ffd-42c6-a1d7-16a5893bc523,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477411301997170688/,,,"{""urn"": ""urn:li:share:7477411301997170688""}",2026-06-29 17:23:20.558364,
68af1670-a58e-4d8d-8dd6-a3a068035bf3,8ad9246c-5cb9-4919-9074-e0f1d9334cfc,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2071942979988664457,,,"{""data"": {""id"": ""2071942979988664457"", ""text"": ""Build 2026 wasn't about agents. It was about independence. Frontier Tuning lets you train MAI models on your data and keep ownership—at lower cost https://t.co/3kEzAszCgQ\n\n#FrontierTuning #AIOwnership #EnterpriseStrategy #SummerOfCopilot"", ""edit_history_tweet_ids"": [""2071942979988664457""]}}",2026-06-30 13:04:50.450519,
65fc1842-3ee6-4449-967d-f4b1da7e1fc4,ec12ce2a-0b32-4b1a-a51d-38b3c3e67e34,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477709635026817024/,,,"{""urn"": ""urn:li:share:7477709635026817024""}",2026-06-30 13:08:42.455649,
0d7ca4b7-71d6-463a-a14c-ce50e5fb80b2,ec12ce2a-0b32-4b1a-a51d-38b3c3e67e34,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477709927478829056/,,,"{""urn"": ""urn:li:share:7477709927478829056""}",2026-06-30 13:10:03.708407,
ceceb567-5ed3-4352-9f4e-af8e04fb17d9,20c35fda-7949-4fa0-96ee-24edefbc5c76,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477722823432708096/,,,"{""urn"": ""urn:li:share:7477722823432708096""}",2026-06-30 14:00:51.806637,
6f3edd64-fb48-4cbb-8f22-a367eaed60df,9fc79338-8f91-4478-b361-bba69606ae5f,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7478070610800177152/,,,"{""urn"": ""urn:li:ugcPost:7478070610800177152""}",2026-07-01 13:02:51.211885,
5ffb566c-8586-47b8-af58-4c008553ff5e,1df71287-864d-42e1-9c58-f4cdf7816aa9,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7478071937609670656/,,,"{""urn"": ""urn:li:share:7478071937609670656""}",2026-07-01 13:08:07.519503,
35c4e571-b744-42a5-a266-548c61db9209,39202b1f-52c8-428a-b7f2-3edfc7c1633b,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2072307633978052886,,,"{""data"": {""id"": ""2072307633978052886"", ""text"": ""Before Build 2026, Microsoft was reselling AI. Now they're building it—MAI models give you multi-engine choice, not vendor lock-in. Read https://t.co/QquQlu9oyp\n\n#AIStrategy #Microsoft #EnterpriseAI #DigitalTransformation #SummerOfCopilot"", ""edit_history_tweet_ids"": [""2072307633978052886""]}}",2026-07-01 13:13:36.701104,
76cc9939-8570-44ed-8fb3-8e25be574c65,c9fd2a46-ed23-4b4c-9eba-7b99b848856c,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7478795082008207360/,,,"{""urn"": ""urn:li:share:7478795082008207360""}",2026-07-03 13:01:38.427407,
c5254b56-edb3-44a2-a6ed-887b6b0f86e5,839eb1ca-006b-40fc-a5d4-778b6941203b,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7478870066336256000/,,,"{""urn"": ""urn:li:share:7478870066336256000""}",2026-07-03 17:59:36.028058,
3d71ad7f-a97d-4028-ae0b-4c26096d76fe,f62401bb-3967-4bb1-a554-8e636843a217,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2073104873621536998,,,"{""data"": {""id"": ""2073104873621536998"", ""text"": ""Hot take: buying more AI agents won’t fix a broken GTM motion. A connected, on-brand system inside the tools you already use https://t.co/LDAAG2djWk\n\n#AgenticGTM #RevOps #MicrosoftEcosystem #Orbit"", ""edit_history_tweet_ids"": [""2073104873621536998""]}}",2026-07-03 18:01:33.185562,
f7dc24f0-8d3c-4340-8844-ee5a76da86bb,e1e67ef0-a231-49e4-a488-5a80c1d9c1d0,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,image_upload_failed,Image could not be uploaded to X — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: /objects/uploads/b492bc0a-9083-454c-89de-ee6b6c538443,,2026-07-03 18:31:36.352778,
7bd024eb-f821-4875-8118-8503da0d06d6,3afa3ad3-2569-4548-8d11-6e80c4ad19db,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,image_upload_failed,Image could not be uploaded to LinkedIn — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: /objects/uploads/b492bc0a-9083-454c-89de-ee6b6c538443,,2026-07-03 18:33:37.268508,
61f85743-ccf4-4d23-8933-c57b259b6d8d,e1e67ef0-a231-49e4-a488-5a80c1d9c1d0,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,image_upload_failed,Image could not be uploaded to X — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: /objects/uploads/b492bc0a-9083-454c-89de-ee6b6c538443,,2026-07-03 18:33:38.037772,
a1870c5b-ab68-4c8e-836e-02b5dfe2676f,3afa3ad3-2569-4548-8d11-6e80c4ad19db,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,image_upload_failed,Image could not be uploaded to LinkedIn — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: /objects/uploads/b492bc0a-9083-454c-89de-ee6b6c538443,,2026-07-03 18:39:42.698348,
fd146d4c-1a86-4003-950b-773329676d27,e1e67ef0-a231-49e4-a488-5a80c1d9c1d0,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,image_upload_failed,Image could not be uploaded to X — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: /objects/uploads/b492bc0a-9083-454c-89de-ee6b6c538443,,2026-07-03 18:49:37.497141,
45da0f69-55de-4fd9-81ff-bc8e28f33ca8,3afa3ad3-2569-4548-8d11-6e80c4ad19db,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,image_upload_failed,Image could not be uploaded to LinkedIn — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: /objects/uploads/b492bc0a-9083-454c-89de-ee6b6c538443,,2026-07-03 18:55:35.779674,
846c2ea9-534a-494d-87a2-ea6e902d0759,e1e67ef0-a231-49e4-a488-5a80c1d9c1d0,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,image_upload_failed,Image could not be uploaded to X — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: /objects/uploads/b492bc0a-9083-454c-89de-ee6b6c538443,,2026-07-03 19:56:29.030313,
253f6d94-a27d-414a-8911-badb5d42ce51,3afa3ad3-2569-4548-8d11-6e80c4ad19db,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,image_upload_failed,Image could not be uploaded to LinkedIn — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: /objects/uploads/b492bc0a-9083-454c-89de-ee6b6c538443,,2026-07-03 20:02:27.492941,
05eb619c-d701-4a89-8452-12a610d809d1,e1e67ef0-a231-49e4-a488-5a80c1d9c1d0,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,error,,image_upload_failed,Image could not be uploaded to X — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: https://orbit.synozur.com/public-objects/media-uploads/f97de891-e774-477e-9c1c-e85edbb6f541.png,,2026-07-03 23:57:44.785123,
1d988dac-13de-437e-8d52-3dfc7dc1e45a,3afa3ad3-2569-4548-8d11-6e80c4ad19db,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7478961737216442368/,,,"{""urn"": ""urn:li:share:7478961737216442368""}",2026-07-04 00:03:52.785962,
ffc3ecee-ae2e-4f59-9ce4-4a5575da4658,304f7db8-2fec-47ea-9abe-0e149e3afc72,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,image_upload_failed,Image could not be uploaded to LinkedIn — the image URL may be broken or unreachable. Fix the image on this post and retry. URL: https://orbit.synozur.com/public-objects/media-uploads/f97de891-e774-477e-9c1c-e85edbb6f541.png,,2026-07-04 13:06:01.286857,
a5f67fba-72be-4838-b28e-026efc43f7d5,97a5ae8b-bba3-424a-8ffe-f06bb94c0f2c,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-04 13:09:52.785522,
e6c79b91-bff3-4e47-af00-e75c3588b49f,304f7db8-2fec-47ea-9abe-0e149e3afc72,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7479160065837408256/,,,"{""urn"": ""urn:li:share:7479160065837408256""}",2026-07-04 13:12:00.68622,
0bdc5421-6001-4801-af2c-2ba3d9227cd1,97a5ae8b-bba3-424a-8ffe-f06bb94c0f2c,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-04 13:15:54.885298,
903ddab8-e991-4228-846e-1dabf0c1702f,97a5ae8b-bba3-424a-8ffe-f06bb94c0f2c,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-04 13:31:54.686293,
07943e4b-9225-4dc5-ab99-353200ccd0ab,97a5ae8b-bba3-424a-8ffe-f06bb94c0f2c,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-04 14:32:02.585111,
e84a047b-25f5-4690-a356-f2ce639a261e,97a5ae8b-bba3-424a-8ffe-f06bb94c0f2c,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,error,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-04 18:33:10.428262,
6534a639-f46a-4e84-a81b-c3c557bf0f32,8906e5fa-1bbb-4f1a-b7a0-384bbcbe5921,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-06 13:07:31.054044,
97d1eb80-ffcb-46e5-8ca7-a7f95bd0ed45,432dd6e4-4e42-46d2-9fe5-525d13e3e41d,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7479884359609524224/,,,"{""urn"": ""urn:li:share:7479884359609524224""}",2026-07-06 13:10:09.529782,
db602b62-e6ad-4239-9f33-a6ce8d78f81e,8906e5fa-1bbb-4f1a-b7a0-384bbcbe5921,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-06 13:14:09.629188,
3ce01973-0143-4786-8e5c-c5087d20a28a,8906e5fa-1bbb-4f1a-b7a0-384bbcbe5921,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-06 13:29:32.82875,
0c94ac36-4c95-4603-84d4-56a2ce122d9b,8906e5fa-1bbb-4f1a-b7a0-384bbcbe5921,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-06 14:31:32.32941,
70b8f620-724f-46e2-ac72-edd938bf3b8b,8906e5fa-1bbb-4f1a-b7a0-384bbcbe5921,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,error,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-06 18:31:41.3292,
678fdeb8-4d71-4ca8-a844-2bb0a6c8cee0,8906e5fa-1bbb-4f1a-b7a0-384bbcbe5921,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,error,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-07 05:08:15.651772,
afdcd914-199c-4af3-aa10-f9be63a3b889,3afa4dd7-f998-48ba-a922-567224b9e0c2,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,error,,token_refresh_failed,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}",,2026-07-07 13:07:49.016022,
8e9c98d2-4ea8-408e-b7ed-4bb0ea38b831,0cc888df-224b-4251-a4df-f4bb6615cb1a,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7480246401864491008/,,,"{""urn"": ""urn:li:share:7480246401864491008""}",2026-07-07 13:08:44.61525,
fdebfb3d-7017-4f20-b8a0-2373def36414,5b8cb250-46be-4710-9c6c-68d2e021bfae,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7480609142701858817/,,,"{""urn"": ""urn:li:share:7480609142701858817""}",2026-07-08 13:10:03.939652,
4eeeb18a-2ad1-479d-bc30-af36ce04b6a3,7a271248-cc86-4f9e-bfc9-e8eec7ed6ac4,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7480970761260752896/,,,"{""urn"": ""urn:li:share:7480970761260752896""}",2026-07-09 13:07:03.326641,
c264bc11-2b15-4f72-b94b-83fdf7c59bd4,8c763994-9264-4e4d-93f3-196e22c59cee,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7481334016110133248/,,,"{""urn"": ""urn:li:share:7481334016110133248""}",2026-07-10 13:10:31.827298,
1ce2fd4e-6fd2-4b9c-a88e-9671746b7cee,d2cb835e-025a-458c-88f4-1067ce792329,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7481695748829491200/,,,"{""urn"": ""urn:li:share:7481695748829491200""}",2026-07-11 13:07:51.069633,
38d5cbe5-9feb-46e3-952c-d5f31237ad1a,fd110bc7-be84-4a42-9cbd-73c5e9510114,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7482420253789011968/,,,"{""urn"": ""urn:li:share:7482420253789011968""}",2026-07-13 13:07:04.410383,
