id,tenant_domain,market_id,keyword_id,entity_type,entity_id,entity_name,entity_domain,rank,estimated_traffic,share_of_voice,captured_at
99352242-18e4-492c-a43a-8b52a52d7575,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,5,520,616,2026-06-22 18:55:53.981221
994164da-f7b1-494e-b41e-467d185d0fb6,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,competitor,3f99127a-dfe8-40fc-8a17-13df183c7629,Powell Software,powell-software.com,3,1100,1321,2026-06-15 13:18:16.481549
9944e25e-1cec-4f7b-88ce-04ea21bb233e,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,06ad74d6-1d3a-4ca8-9a22-6a88b9dc13ca,IIIM - Institute of Information Management,iim.org.uk,6,380,445,2026-06-12 12:04:09.041877
9945add2-1de9-4861-8294-a5ae4e2c7081,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,2142f1a4-d142-4875-9e14-7b0e64f0c2af,Pechanga Band of Luiseño Indians,pechanga-nsn.gov,4,750,900,2026-06-10 01:49:18.666993
994695f0-e117-4c9d-a7b1-15d3066b9a53,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,baseline,1b529111-c936-4c2a-abc5-5b596fb15352,AIIM - The Association for Intelligent Information Management,aiim.org,,0,0,2026-07-02 20:48:55.860485
995ab1a8-2086-45d7-8156-156f6ae76679,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,9,160,190,2026-06-19 22:46:56.368468
995b3b47-d456-4e36-a47a-6c705a4320ea,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,2,1800,2069,2026-06-08 15:03:08.496854
995ce036-f55c-44d3-b986-3e3bfb17b7ad,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,a89840d8-543e-4a59-a040-ed273515b3dd,Cherokee Nation,cherokee.org,1,3500,4202,2026-05-23 10:26:27.908668
995da913-c933-4bcc-9308-c0dc0a8ae3b4,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,67fd382f-5b73-4921-a204-253f587a9171,Project Management Institute (PMI),pmi.org,7,280,328,2026-06-27 22:18:11.447401
995ef581-1894-4dda-a5f7-993ea16aa19b,synozur.com,,b27ba16f-008f-451e-8afb-56459d8658e4,competitor,1dff90fa-d938-48b9-ac07-5d059fa04832,E78,e78partners.com,10,120,136,2026-06-22 23:42:17.608679
9963c22b-9386-43b9-99f3-50c28f96f149,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,4a7d1f2b-28a6-4196-b23f-0b6d273d1507,West Monroe,westmonroe.com,6,380,431,2026-06-11 10:12:11.276786
996d8c21-2406-40ac-b389-37aee56170dd,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,a89840d8-543e-4a59-a040-ed273515b3dd,Cherokee Nation,cherokee.org,1,3500,4202,2026-05-19 00:40:22.981385
996ef3aa-d4f5-4565-98ae-4ef2cdebf596,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,4a7d1f2b-28a6-4196-b23f-0b6d273d1507,West Monroe,westmonroe.com,,0,0,2026-06-03 19:00:10.718879
99717eec-cb3a-4d3c-87e0-f7147cfdfe13,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-15 18:48:35.438031
9972742b-e48c-4b23-8b01-6e8236c39ed1,synozur.com,,5e2b1197-eaf5-49e8-9db1-41666c100d07,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-21 16:04:52.618446
9972927a-e0d8-47d9-80c8-c9089be76b3e,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,70119ffb-1157-4dba-b98b-ad7a3c78d74b,Pariveda,parivedasolutions.com,5,520,662,2026-06-26 01:25:07.815901
997624ca-106b-4408-8ebe-cb5358a16600,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,70119ffb-1157-4dba-b98b-ad7a3c78d74b,Pariveda,parivedasolutions.com,5,520,662,2026-06-12 14:54:31.704674
9979f0a9-6d7e-4899-8477-07c9302b1a66,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,f98ffa0d-82e8-4410-9fd7-182238c46006,competitor,3ba512ba-97fa-4f32-bbf7-2b3fd03d1d70,Infodash,getinfodash.com,1,3500,4202,2026-06-23 23:14:03.086118
997d34d4-de22-43db-9a67-a6704f490335,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,b67215e1-417e-4176-b3fc-f18deb838947,ARMA International,arma.org,,0,0,2026-07-15 20:46:16.737868
997f021c-ff54-4bd1-bdae-c3291cf3be7b,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,8,210,314,2026-06-05 14:46:25.728724
997f46d4-27d8-42c7-8a3a-8e5df87dab38,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-15 13:27:22.466036
9980cea0-e4db-4c97-85ea-7d33766e0ccd,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,2,1800,2041,2026-06-26 19:57:04.691201
9981dc77-3339-4843-beeb-c4ee2df4f224,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,10,120,149,2026-06-22 01:29:03.997898
9983ea2d-e7a6-45bb-9c71-23997643d2c4,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,2a608b0e-4dbd-4eae-ac9d-3eba3d722bbe,DAMA International,dama.org,8,210,246,2026-06-26 14:30:07.279777
99876e10-bb68-433f-bae8-d175697dd4ee,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,,Credera,credera.com,7,280,373,2026-06-09 00:12:47.139647
998ec341-5310-4beb-b38e-e2142f46e0a0,synozur.com,,5e2b1197-eaf5-49e8-9db1-41666c100d07,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,9,160,228,2026-06-25 00:38:49.548583
9990ccd5-5bbe-42a1-ab61-a28d593fd58c,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,f98ffa0d-82e8-4410-9fd7-182238c46006,competitor,3f99127a-dfe8-40fc-8a17-13df183c7629,Powell Software,powell-software.com,7,280,336,2026-06-27 17:13:58.541102
999ad8fc-f236-4bb7-bf3a-80a77500c525,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,10,120,149,2026-06-24 05:36:09.371255
999cecfe-ce12-4a01-b70b-e947e560cf43,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,c14730b9-be27-439c-9a5e-9f4901396375,ISACA,isaca.org,8,210,465,2026-06-16 16:19:15.567683
999dd87f-c112-4370-9e3a-dddcb02b6617,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,,0,0,2026-07-08 21:55:29.218439
999f131c-8f59-4d8c-8b9b-d6be0f01cb20,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,8,210,260,2026-06-14 20:35:54.079511
99a0d690-197e-4adc-98d2-00f92cb7d98f,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,competitor,3ba512ba-97fa-4f32-bbf7-2b3fd03d1d70,Infodash,getinfodash.com,7,280,336,2026-06-25 17:05:35.749468
99a75a6a-e583-4a64-995f-47083c813515,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,c14730b9-be27-439c-9a5e-9f4901396375,ISACA,isaca.org,8,210,465,2026-06-25 17:05:34.687869
99a87895-ff0e-4784-b69c-e03c7b9a8ba1,synozur.com,,5e2b1197-eaf5-49e8-9db1-41666c100d07,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,8,210,299,2026-06-24 03:18:21.498481
99ab8071-f3a8-4ab2-8083-3a9ebdc5e7bd,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,9de32bde-0723-4bc6-9218-8fc12a50cfea,Mashantucket Pequot Tribal Nation,mptn-nsn.gov,,0,0,2026-07-17 15:51:02.933778
99abcf3a-2991-45a8-b494-6cd5082d24d8,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,b5d12262-1337-4bcf-a9d4-4ba831ef7edf,Society for Information Management,simnet.org,3,1100,2434,2026-06-07 17:57:54.644747
99aed3c0-d639-4d73-8c64-a3c04162b0c0,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,67fd382f-5b73-4921-a204-253f587a9171,Project Management Institute (PMI),pmi.org,7,280,328,2026-06-02 17:57:49.219041
99affccb-99ed-4293-934c-8da3476d4609,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,c14730b9-be27-439c-9a5e-9f4901396375,ISACA,isaca.org,6,380,754,2026-06-26 17:00:41.235643
99b3d508-0896-4d32-b95e-98ba03d3985e,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,2a608b0e-4dbd-4eae-ac9d-3eba3d722bbe,DAMA International,dama.org,7,280,556,2026-06-21 17:14:16.650166
99ba2362-2708-4a18-845b-2cecb5434bab,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,06ad74d6-1d3a-4ca8-9a22-6a88b9dc13ca,IIIM - Institute of Information Management,iim.org.uk,4,750,1659,2026-06-26 19:58:08.590544
99bb2859-a0de-4f67-b87a-7470566dce47,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,2afad96e-6670-4eff-b02e-4cb2cbbdf86e,Choctaw Nation of Oklahoma,choctawnation.com,6,380,456,2026-05-19 06:41:03.481473
99bba0ee-b5a2-4c4a-9eda-55655112cf8f,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,,0,0,2026-06-25 10:47:44.513488
99c03ed9-3bad-4fa7-8796-6a304f949149,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,67fd382f-5b73-4921-a204-253f587a9171,Project Management Institute (PMI),pmi.org,,0,0,2026-06-11 01:12:53.477938
99c105de-cc44-4855-a7ee-5c250e0c3ff8,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,70119ffb-1157-4dba-b98b-ad7a3c78d74b,Pariveda,parivedasolutions.com,5,520,590,2026-06-11 18:01:03.483019
99c1eb08-f71a-43e8-be61-97ca04a017c7,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-02 22:58:29.420545
99c33951-863d-4567-979f-81aa7ffe67b1,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,2,1800,2041,2026-06-10 23:11:18.909332
99c48be4-debf-4202-9095-50cbcdc64e02,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,a89840d8-543e-4a59-a040-ed273515b3dd,Cherokee Nation,cherokee.org,1,3500,4202,2026-05-30 11:03:39.876119
99c4e52b-4b99-4679-9d04-00febb3f9d90,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,1dff90fa-d938-48b9-ac07-5d059fa04832,E78,e78partners.com,4,750,850,2026-06-04 04:01:01.221524
99c575ed-2221-4cc7-8712-83e0f025b0b5,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,205c47e9-95ff-4c32-8727-330b200fa90f,competitor,b779e181-a767-4d9b-88e2-6d9af2f3b828,Unily,unily.com,,0,0,2026-07-17 15:49:37.633595
99c75152-a43b-4c49-8e2b-8e22eaaad2f1,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,competitor,7bb038a9-f9b1-46fb-b8b5-6d509c219457,Bloomfire,bloomfire.com,6,380,456,2026-06-18 04:25:59.575395
99c8880e-ff66-41d0-850b-9771a14850ea,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,8e3f4d43-dc70-4cd9-9294-cffebfaae7bc,competitor,3f99127a-dfe8-40fc-8a17-13df183c7629,Powell Software,powell-software.com,5,520,624,2026-06-25 00:42:27.990087
99c8f28f-b953-48b1-865d-d803e6231385,synozur.com,,5e2b1197-eaf5-49e8-9db1-41666c100d07,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,10,120,171,2026-06-30 11:16:22.649964
99c9cb2f-9e6c-409d-8bbc-4c4dee6b8cb4,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,baseline,1b529111-c936-4c2a-abc5-5b596fb15352,AIIM - The Association for Intelligent Information Management,aiim.org,2,1800,3571,2026-06-10 13:38:08.67578
99cad752-25ee-4ae1-87de-9ad461a62df8,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,,0,0,2026-07-03 15:28:00.17661
99cd7766-5f8d-4bb2-aade-3ed949bd62d0,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,competitor,7bb038a9-f9b1-46fb-b8b5-6d509c219457,Bloomfire,bloomfire.com,6,380,456,2026-06-14 17:15:08.624772
99d034b4-f2a9-4369-b98f-e525c072d4e9,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,2a608b0e-4dbd-4eae-ac9d-3eba3d722bbe,DAMA International,dama.org,8,210,246,2026-06-10 01:48:59.465998
99d0b7fd-4088-4b34-8e5b-ac7ae027c7dd,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,1,3500,4023,2026-06-08 19:27:34.0789
99da6250-6e77-4861-82ab-bc5da2da1697,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,11,90,135,2026-06-11 22:44:39.054631
99db6858-ff49-4c27-86ff-29043705f330,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-23 07:16:26.416988
99dc07b2-ff5d-44e6-b72f-876c3394e05e,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,c14730b9-be27-439c-9a5e-9f4901396375,ISACA,isaca.org,6,380,754,2026-06-16 16:19:16.56846
99e49047-51d2-41ec-887e-4294668af1f5,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,06ad74d6-1d3a-4ca8-9a22-6a88b9dc13ca,IIIM - Institute of Information Management,iim.org.uk,5,520,1032,2026-06-07 17:34:06.716084
99ea5908-b73a-4264-9823-58f344c9c322,synozur.com,,b27ba16f-008f-451e-8afb-56459d8658e4,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,2,1800,2041,2026-06-15 18:19:54.092973
99eef4b3-990c-4796-a179-d80eb5f155cd,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,b6bbf042-54b7-457f-bee8-b5a9610f6919,Chickasaw Nation,chickasaw.net,3,1100,1321,2026-06-23 20:41:57.441364
99ef4bcb-7a85-45fc-8c4b-9166d317f9e7,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,4f7e4e87-ad64-43a0-b70f-d8ac4fbedf73,Mohegan Tribe,mohegan.nsn.gov,7,280,336,2026-06-27 22:18:44.74868
99f20357-f42c-4f4d-951d-3177f38b770e,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,b5d12262-1337-4bcf-a9d4-4ba831ef7edf,Society for Information Management,simnet.org,4,750,1488,2026-06-05 15:46:59.970149
99f8bd5a-b53b-415f-9082-19cd4c4fb886,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,,Perficient,perficient.com,,0,0,2026-06-11 00:34:15.990301
99f9ff9c-74c3-4c77-ac5e-b023469f4cf5,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,12,70,93,2026-06-08 03:16:04.842464
9a02f421-4280-492c-a90e-9ff042ad7ffc,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,b67215e1-417e-4176-b3fc-f18deb838947,ARMA International,arma.org,2,1800,3982,2026-06-05 06:47:40.827768
9a060214-39e2-4cbe-9c1c-c039c36230ed,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,b5d12262-1337-4bcf-a9d4-4ba831ef7edf,Society for Information Management,simnet.org,4,750,1488,2026-06-21 22:29:14.596617
9a0b0353-679a-42c6-97be-44783e097a3d,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,706108a1-dfe0-4cf2-91b6-19f8417e23e3,competitor,3f99127a-dfe8-40fc-8a17-13df183c7629,Powell Software,powell-software.com,1,3500,5360,2026-06-12 20:09:37.779257
9a17d630-8d57-49d5-a05e-d6f209f6bbcc,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,6,380,431,2026-06-20 22:01:20.619162
9a19e249-b790-4a9f-b10f-ee55a7ab9387,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,2,1800,2397,2026-06-03 02:59:39.718645
9a1d3706-b88e-45ff-ad0e-cac38907dd33,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,10,120,138,2026-06-04 16:01:43.222185
9a20c7e8-84f8-4e07-8847-726ddcc6325a,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,8e3f4d43-dc70-4cd9-9294-cffebfaae7bc,competitor,7bb038a9-f9b1-46fb-b8b5-6d509c219457,Bloomfire,bloomfire.com,6,380,456,2026-06-18 05:28:45.143203
9a255e6f-af58-489c-aab5-9fab840fe1f5,synozur.com,,b27ba16f-008f-451e-8afb-56459d8658e4,competitor,70119ffb-1157-4dba-b98b-ad7a3c78d74b,Pariveda,parivedasolutions.com,,0,0,2026-07-04 03:49:00.385974
9a3ab777-cbed-4445-9b60-a6b400e51369,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,3,1100,1363,2026-06-27 17:13:47.735878
9a3cd682-9491-4bae-9990-9e93dbe07e05,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,9de32bde-0723-4bc6-9218-8fc12a50cfea,Mashantucket Pequot Tribal Nation,mptn-nsn.gov,2,1800,2161,2026-05-06 12:23:44.483553
9a3daf1e-29fb-4da9-a1d4-afb6b7e3cb77,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,9,160,240,2026-06-03 18:00:28.021705
9a439de5-29eb-4c48-8220-d348d54dfc79,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,4f7e4e87-ad64-43a0-b70f-d8ac4fbedf73,Mohegan Tribe,mohegan.nsn.gov,7,280,336,2026-05-09 10:33:46.972649
9a44b38e-45bd-485f-93ca-33ce1c840104,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,e6a13254-cf69-45e0-b1a0-3637aef86e04,competitor,7bb038a9-f9b1-46fb-b8b5-6d509c219457,Bloomfire,bloomfire.com,,0,0,2026-07-03 18:21:49.007163
9a45c7e2-c41e-4140-8fee-4d2e6fb4297f,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,1,3500,3968,2026-06-08 15:03:14.842138
9a503d07-2106-480b-913a-f3db52e63ea1,synozur.com,,b27ba16f-008f-451e-8afb-56459d8658e4,competitor,1dff90fa-d938-48b9-ac07-5d059fa04832,E78,e78partners.com,10,120,136,2026-06-25 17:48:44.816083
9a51ed76-83ff-43e4-aabf-3f4214d34cdc,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,,0,0,2026-07-11 11:58:55.671569
9a57c06d-ebfc-4016-9e84-0c606b189fa9,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,baseline,1b529111-c936-4c2a-abc5-5b596fb15352,AIIM - The Association for Intelligent Information Management,aiim.org,4,750,878,2026-06-21 17:14:12.948075
9a58712a-dc10-4e7e-8ab7-6ac35938bb9f,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,baseline,1b529111-c936-4c2a-abc5-5b596fb15352,AIIM - The Association for Intelligent Information Management,aiim.org,2,1800,3571,2026-06-24 05:36:15.470878
9a59c2c3-6585-4a9d-94de-c9985b84628e,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,9de32bde-0723-4bc6-9218-8fc12a50cfea,Mashantucket Pequot Tribal Nation,mptn-nsn.gov,2,1800,2161,2026-05-07 07:59:19.979178
9a67f758-66b5-467f-8f7d-043ec6423724,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,70119ffb-1157-4dba-b98b-ad7a3c78d74b,Pariveda,parivedasolutions.com,5,520,598,2026-06-07 13:46:08.013543
9a6e4df5-ce2f-456e-aac9-509cddc08a86,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,8,210,238,2026-06-12 20:09:34.412005
9a73ddab-5fd5-4c6b-b6a0-601be8263492,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,baseline,1b529111-c936-4c2a-abc5-5b596fb15352,AIIM - The Association for Intelligent Information Management,aiim.org,6,380,841,2026-06-05 12:47:25.72789
9a77d275-8dfd-40ef-bb44-1d932ddcebd7,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,1,3500,4023,2026-06-03 00:58:47.519987
9a7f2562-6f50-4b09-aa21-4701f6c3b228,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,competitor,1dff90fa-d938-48b9-ac07-5d059fa04832,E78,e78partners.com,6,380,471,2026-06-27 17:58:44.360351
9a7f4f6e-b138-4632-9fdc-45d27a63ab02,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,,0,0,2026-06-05 12:47:11.629772
9a86103f-a777-4f0c-a59b-295a380dcc29,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,8,210,238,2026-06-11 18:01:03.483019
9a87478d-3845-4341-a022-eb30739c16d7,synozur.com,,5e2b1197-eaf5-49e8-9db1-41666c100d07,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,10,120,171,2026-06-12 14:54:31.091824
9a8ae358-3554-47bf-9cc0-e870a885110a,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,706108a1-dfe0-4cf2-91b6-19f8417e23e3,competitor,3ba512ba-97fa-4f32-bbf7-2b3fd03d1d70,Infodash,getinfodash.com,4,750,1200,2026-06-04 07:02:34.219494
9a8d82b7-e02c-48c9-95fe-41dec98dddfc,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,1,3500,3968,2026-06-27 17:35:07.344403
9a90dfb4-80c3-4265-90e6-2cad65dc4d8f,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,67fd382f-5b73-4921-a204-253f587a9171,Project Management Institute (PMI),pmi.org,3,1100,2183,2026-06-10 16:57:14.315186
9a980380-3b11-4580-88f4-c5a61bdb4c75,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,1dff90fa-d938-48b9-ac07-5d059fa04832,E78,e78partners.com,,0,0,2026-06-08 21:27:23.12281
